Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-10-17 08:00:00,6432.12,6441.97,6428.89,6441.97,138.16,889210.24,6436.25
2018-10-17 09:00:00,6442.41,6446.82,6413.2,6434.99,315.82,2032198.91,6434.7
2018-10-17 10:00:00,6434.99,6436.01,6419,6421.96,200.15,1286112.8,6425.71
2018-10-17 11:00:00,6420.89,6440,6407.69,6440,315.74,2028614.68,6424.86
2018-10-17 12:00:00,6439.79,6442.34,6419.47,6428.38,171.44,1102166.75,6428.7
2018-10-17 13:00:00,6429.72,6429.72,6410.01,6423.76,141.48,908285.65,6419.87
2018-10-17 14:00:00,6423.43,6446.84,6419.08,6433.74,98.51,633814.11,6434.22
2018-10-17 15:00:00,6433.75,6443.83,6424.85,6440.57,78.34,504099,6435.01
2018-10-17 16:00:00,6444.29,6448.74,6438.16,6448.3,69.8,449722.7,6443.2
2018-10-17 17:00:00,6445.66,6448.89,6438.35,6441.95,20,128894.94,6443.51
2018-10-17 18:00:00,6444.03,6444.37,6434.17,6440,70.14,451544.67,6437.86
2018-10-17 19:00:00,6440,6447.46,6429.78,6431.78,101.34,652636.42,6439.92
2018-10-17 20:00:00,6428.4,6443.07,6412.43,6439.44,174.77,1123166.14,6426.54
2018-10-17 21:00:00,6434.06,6451.79,6429.55,6443.15,76.95,495620.3,6440.5
2018-10-17 22:00:00,6443.08,6453.16,6435.92,6438.71,56.45,363759.51,6444.42
2018-10-17 23:00:00,6438.71,6444.82,6433.49,6437.29,20.56,132357.48,6438.34
2018-10-18 00:00:00,6440.07,6442.32,6433,6438.59,61.61,396532.31,6436.63
2018-10-18 01:00:00,6440.44,6443.28,6435.1,6443.2,31.06,200014.43,6439.6
2018-10-18 02:00:00,6443.19,6447.95,6440.78,6447.95,44.55,287081.61,6443.61
2018-10-18 03:00:00,6447.95,6490,6445.82,6463.09,282.15,1826026.71,6471.87
2018-10-18 04:00:00,6459.38,6464.92,6449.31,6456.21,69.49,448706.03,6457.41
2018-10-18 05:00:00,6452.65,6458.68,6441.81,6450,56.48,364092.73,6446.63
2018-10-18 06:00:00,6449.99,6450,6440,6447.49,120.83,778667.54,6444.5
